link,candidate,ReportName,ReportLink,reportType,start of period,End of period,Due Date,Filed Date,amended,document image,Year
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,Fourth Quarter Report (Due Jan 17),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/44f72d0b-5c29-4e5d-a99b-8dd09557f266.pdf,Candidate (CC&E) Report,10/1/2021,12/31/2021,1/17/2022,1/3/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,Third Quarter Report (Due Oct 15),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5c57568e-3d7d-49c6-8e08-1f201f2ecba4.pdf,Candidate (CC&E) Report,7/1/2021,9/30/2021,10/15/2021,10/7/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,Second Quarter Report (Due July 15),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8263cd99-e3aa-40e8-873b-27ee2ac8af61.pdf,Candidate (CC&E) Report,4/1/2021,6/30/2021,7/15/2021,7/9/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,First Quarter Report (Due Apr 15),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1278bb5b-310d-44fa-8d7d-d3a18c931eab.pdf,Candidate (CC&E) Report,1/1/2021,3/31/2021,4/15/2021,4/9/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,General Final Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5e428e5f-f3bb-43f1-ba59-681ad58fe3e5.pdf,Candidate Final Finance Report,10/30/2022,12/30/2022,12/30/2022,12/29/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,General Pre-Election Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/ac44fc98-f75a-461c-a163-06f8f9345549.pdf,Candidate (CC&E) Report,10/1/2022,10/29/2022,11/1/2022,11/1/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,September Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/e172ea38-4105-4a19-8438-755cb91abbf4.pdf,Candidate (CC&E) Report,9/1/2022,9/30/2022,10/17/2022,10/13/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,August Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/98159793-8630-445e-a2bc-3fbc1dca9f99.pdf,Candidate (CC&E) Report,8/1/2022,8/31/2022,9/15/2022,9/13/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,July Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/26a38013-fc63-4909-966e-f71893aabe24.pdf,Candidate (CC&E) Report,7/1/2022,7/31/2022,8/15/2022,8/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,June Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/86a58582-8de4-4896-88b4-127e7048b96c.pdf,Candidate (CC&E) Report,5/25/2022,6/30/2022,7/15/2022,7/14/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,Final Primary Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/260acb6a-942f-4289-8067-d5376b2df17b.pdf,Candidate (CC&E) Report,5/15/2022,5/24/2022,6/30/2022,7/12/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,Primary Pre-Election Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/89fb2490-0040-4686-b342-fadbe8981506.pdf,Candidate (CC&E) Report,5/1/2022,5/14/2022,5/17/2022,5/17/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/248b62eb-f1ee-4b06-9847-bc316076e391.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/8/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398812/251/0/20786/0,398812,March Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/db0a2b4c-03cd-4237-83b9-a37c4bf183ed.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,General Final Report (opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/e58d2816-bb62-447f-9cc1-ddbad70f4660.pdf,Candidate (CC&E) Report,10/30/2022,12/30/2022,12/30/2022,12/30/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,General Pre-election (opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/233e1399-82e0-47d0-82dc-fe9659e6d85d.pdf,Candidate (CC&E) Report,10/1/2022,10/29/2022,11/1/2022,11/1/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,September Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/f8f471ad-5efe-4b87-88bd-697f83b18b8d.pdf,Candidate (CC&E) Report,9/1/2022,9/30/2022,10/17/2022,10/17/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,August Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/c223b90a-5cf8-473d-aa42-3afc31488d63.pdf,Candidate (CC&E) Report,8/1/2022,8/31/2022,9/15/2022,9/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,July Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/29976fcc-86bf-4d1e-95b8-c0fdb7ffe8b4.pdf,Candidate (CC&E) Report,7/1/2022,7/31/2022,8/15/2022,8/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,June Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/76ba9bdc-52c3-43bc-837d-1c564c08d211.pdf,Candidate (CC&E) Report,6/1/2022,6/30/2022,7/15/2022,7/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,May Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/ca56c118-bd8d-4f2e-b295-b61b0fd81d0f.pdf,Candidate (CC&E) Report,5/1/2022,5/31/2022,6/15/2022,6/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/65f6ce26-3424-4c04-8e6c-3396d6833d55.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/16/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,March Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/a7bed814-b22e-41fd-9b1a-3179e677982c.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399279/249/0/20786/0,399279,February Monthly Report Due March 15,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/337c4bcb-4f74-4ae0-bd8a-a74b4c33bd84.pdf,Candidate (CC&E) Report,2/1/2022,2/28/2022,3/15/2022,3/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399301/214/177698/20787/0,399301,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/2a35bba4-c635-4542-a553-22f1b06233d2.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/14/2022,1/14/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399301/214/177698/20787/0,399301,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/6e3070ed-6508-44c1-9641-2f3f26fbc2e3.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/15/2021,11/9/2021,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399301/214/177698/20787/0,399301,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1f8cae69-da23-492a-8e1f-681e2f770fd8.pdf,Candidate Carryover Fund Report,3/2/2020,3/31/2021,4/11/2021,10/15/2021,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399301/214/177698/20787/0,399301,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/665ac9f4-f196-449e-9b7e-20d17ffd9190.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/5/2021,7/5/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399354/214/177733/20787/0,399354,Debt Retirement Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/92/47fca80a-63f5-47a2-a04a-7a6ac2f64b0f.pdf,Candidate Debt Retirement Report,4/1/2021,6/30/2021,7/12/2021,1/18/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399354/214/177733/20787/0,399354,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/f9968b45-f164-460b-a611-e9dea58b85d0.pdf,Candidate Carryover Fund Report,3/2/2020,3/31/2021,4/9/2021,4/9/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399355/215/178025/20787/0,399355,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/04a6b502-cbda-4b03-8fb1-67022e5649c1.pdf,Candidate Carryover Fund Report,7/1/2021,7/28/2021,10/11/2021,10/11/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399355/215/178025/20787/0,399355,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/171dcc4b-5c82-4447-94e5-43e4793a34ff.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/15/2021,7/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399355/215/178025/20787/0,399355,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/78b6ef37-d8a2-430f-b53f-a8903d1fc883.pdf,Candidate Carryover Fund Report,3/2/2020,3/31/2021,4/15/2021,4/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,Final Primary Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/253be9ac-68f4-472f-b9ce-ae74983ce1c2.pdf,Candidate (CC&E) Report,5/15/2022,5/24/2022,6/30/2022,6/30/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,Primary Pre-Election Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1fec0c1c-78fb-4266-9b05-ad765c0939f2.pdf,Candidate (CC&E) Report,5/1/2022,5/14/2022,5/17/2022,5/17/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/505b2567-3731-433c-b364-a5d560900558.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/16/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/2102302f-2b05-445b-a77e-ad68a0145f51.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,February Monthly Report Due March 15,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b3401fa0-8e1a-4951-b67c-25828294ef25.pdf,Candidate (CC&E) Report,2/1/2022,2/28/2022,3/15/2022,3/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4827010e-dbda-4c52-a9de-bf244bb54e28.pdf,Candidate (CC&E) Report,1/1/2022,1/31/2022,2/15/2022,2/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,Fourth Quarter Report Due Jan 17,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/0bb3dc8d-c00f-4c0e-bdb5-91d140aff591.pdf,Candidate (CC&E) Report,10/1/2021,12/31/2021,1/17/2022,1/18/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,Third Quarter Report Due Oct 15,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/f9a09ce9-e399-4ebb-8b36-8b4c677f3157.pdf,Candidate (CC&E) Report,7/1/2021,9/30/2021,10/15/2021,10/15/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,Second Quarter Report Due July 15,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/19ec02cd-8eda-4185-9e0d-8e97e9dc9ed6.pdf,Candidate (CC&E) Report,4/1/2021,6/30/2021,7/15/2021,7/15/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399495/252/0/20786/0,399495,First Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/3fcce054-96d0-4239-962f-adc1b1ee9efc.pdf,Candidate (CC&E) Report,1/1/2021,3/31/2021,4/15/2021,4/14/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,Final Primary Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1e7e81e6-2b3d-4a1b-9975-4633a51a7a39.pdf,Candidate (CC&E) Report,5/15/2022,5/24/2022,6/30/2022,7/12/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,Primary Pre-Election Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/99eb2a45-bd32-4b2c-843d-6009ef681f50.pdf,Candidate (CC&E) Report,5/1/2022,5/14/2022,5/17/2022,7/12/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/dd2e7601-a3e9-4a5f-b8c5-59130c4d6c54.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/8/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,March Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/a3f095c6-fe1d-4145-8c9e-1ca0e619430f.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,February Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/e0da9a99-ccfc-4719-9a82-d2b7efd9e008.pdf,Candidate (CC&E) Report,2/1/2022,2/28/2022,3/15/2022,3/14/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/629c0951-cb21-44e4-b5e0-58899e7a408f.pdf,Candidate (CC&E) Report,1/1/2022,1/31/2022,2/15/2022,2/10/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,Fourth Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/c75f7b7c-4c27-471b-a9b7-e05cc51ee491.pdf,Candidate (CC&E) Report,10/1/2021,12/31/2021,1/17/2022,1/14/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,Third Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/922a2a4d-0ee0-449d-ab90-2dc561ed5574.pdf,Candidate (CC&E) Report,7/1/2021,9/30/2021,10/15/2021,10/14/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,Second Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b955f59a-6650-4369-a93c-f4ce8ec6f8ee.pdf,Candidate (CC&E) Report,4/1/2021,6/30/2021,7/15/2021,7/15/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399497/251/0/20786/0,399497,First Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/e11a131f-d8a3-4516-a05e-850f86e31953.pdf,Candidate (CC&E) Report,1/1/2021,3/31/2021,4/15/2021,4/15/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399592/214/177734/20787/0,399592,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/487b6c7d-9524-455f-84fd-8d91718aab35.pdf,Candidate Carryover Fund Report,10/1/2021,10/31/2021,1/18/2022,1/18/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399592/214/177734/20787/0,399592,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/57f0b3a0-ffd9-403f-ade2-31150e37e632.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/14/2021,10/14/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399592/214/177734/20787/0,399592,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/4a627ae5-5f64-4126-8157-96c3f1b459b8.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/8/2021,7/8/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399592/214/177734/20787/0,399592,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/71279a80-d62f-4d2e-a795-70d255f3763b.pdf,Candidate Carryover Fund Report,3/2/2020,3/31/2021,4/15/2021,4/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399601/214/0/20786/0,399601,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d98db0ae-05ea-4656-953e-40fa06e31fd8.pdf,Candidate Carryover Fund Report,4/1/2021,9/30/2021,10/16/2021,10/16/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399601/214/0/20786/0,399601,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/23fe0431-e44a-4a7b-9381-24d2d1ad1081.pdf,Candidate Carryover Fund Report,3/2/2020,3/31/2021,4/13/2021,4/14/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399605/215/178041/20787/0,399605,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/3bd090ce-9239-43e1-a9ab-fab69ff31dd8.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/18/2022,3/16/2022,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/399605/215/178041/20787/0,399605,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/bea3cb42-a34a-461c-b686-4b1fd10b3e36.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/15/2021,3/15/2022,TRUE,,2020
